component,time,signal
Test_9_run_6,734209.8813944136,33.361425895052754
Test_9_run_6,734209.8819510086,32.91939908263106
Test_9_run_6,734209.8825053963,32.65458458154452
Test_9_run_6,734209.8830611032,33.49526629693291
Test_9_run_6,734209.8836181613,32.88455121830838
Test_9_run_6,734209.8841724957,33.77900286356802
Test_9_run_6,734209.8847265916,32.96156837047926
Test_9_run_6,734209.8852828817,33.45437067346085
Test_9_run_6,734209.8858393888,33.4929245016481
Test_9_run_6,734209.8863941713,32.76810953146872
Test_9_run_6,734209.8869504507,34.00885549596809
Test_9_run_6,734209.8875071346,33.01490926070388
Test_9_run_6,734209.888061403,33.776429269922396
Test_9_run_6,734209.8886136968,32.725127917493126
Test_9_run_6,734209.8891704737,34.547149412155655
Test_9_run_6,734209.889727484,32.67187800582872
Test_9_run_6,734209.890283038,33.45698612597109
Test_9_run_6,734209.8908398077,33.51687933725322
Test_9_run_6,734209.8913946627,33.20500207483705
Test_9_run_6,734209.8919493724,33.48765607102669
Test_9_run_6,734209.8925046974,33.86103072722628
Test_9_run_6,734209.8930601935,33.08081977192688
Test_9_run_6,734209.8936148339,34.37171443909667
Test_9_run_6,734209.8941697581,32.926127801075715
Test_9_run_6,734209.894727076,33.473987841601286
Test_9_run_6,734209.8952839655,33.40732299924273
Test_9_run_6,734209.8958398129,32.62224728400455
Test_9_run_6,734209.896395314,33.39207912824743
Test_9_run_6,734209.8969499718,33.20922445609312
Test_9_run_6,734209.8975051544,32.47480054014182
Test_9_run_6,734209.8980601964,33.76080953390284
Test_9_run_6,734209.8986153742,32.88220230974648
Test_9_run_6,734209.8991724177,32.11365312501805
Test_9_run_6,734209.8997274673,33.449115434570366
Test_9_run_6,734209.9002849268,33.40852208112146
Test_2_run_1,734187.6465433657,115.88699867374342
Test_2_run_1,734187.6465873367,116.10933296752953
Test_2_run_1,734187.6466313148,116.85545567108629
Test_2_run_1,734187.6466776122,117.44173468455111
Test_2_run_1,734187.6467239086,116.8734326208826
Test_2_run_1,734187.6467702014,116.43478528851824
Test_2_run_1,734187.646816485,116.63621582995162
Test_2_run_1,734187.6468627846,116.62183681881531
Test_2_run_1,734187.6469100902,116.04226859184068
Test_2_run_1,734187.6469566169,116.47331943515057
Test_2_run_1,734187.6470030937,116.88976409828794
Test_2_run_1,734187.6470492801,116.49318075651904
Test_2_run_1,734187.6470955752,116.75248148772607
Test_2_run_1,734187.6471418692,116.83000792339976
Test_2_run_1,734187.6471881539,116.84947425979765
Test_2_run_1,734187.6472321387,119.69090795141872
Test_2_run_1,734187.647276118,118.63029201448492
Test_2_run_1,734187.6473224178,118.23153153161988
Test_2_run_1,734187.647368713,118.279307904938
Test_2_run_1,734187.6474149919,117.66719217546549
Test_2_run_1,734187.6474612905,117.73575990247082
Test_2_run_1,734187.6475075914,118.43568093201225
Test_2_run_1,734187.6475538819,118.18747580435715
Test_2_run_1,734187.6476001678,118.43432433318347
Test_2_run_1,734187.6476466262,106.75221873731962
Test_2_run_1,734187.6476932743,48.04549346975297
Test_2_run_1,734187.6477396064,118.91592380164138
Test_2_run_1,734187.647785897,118.00814323936216
Test_2_run_1,734187.6478321863,118.66021287099446
Test_2_run_1,734187.6478784814,118.16401651653402
Test_2_run_1,734187.6479247801,117.90319702724427
Test_2_run_1,734187.6479687616,118.29719215755972
Test_2_run_1,734187.6480127315,118.25112680101795
Test_2_run_1,734187.6480590266,118.95197805462116
Test_2_run_1,734187.648105324,118.22409809297683
Test_2_run_1,734187.6481516191,118.25758344445758
Test_2_run_1,734187.6481979097,118.09776328093582
Test_2_run_1,734187.648244198,118.50169866159365
Test_2_run_1,734187.6482904977,118.83007357386259
Test_2_run_1,734187.6483367952,119.54695681692458
Test_2_run_1,734187.6483830868,118.8605024175361
Test_2_run_1,734187.6484293819,118.59368177917793
Test_2_run_1,734187.6484756793,118.26604432102047
Test_2_run_1,734187.6485219781,118.29267133430753
Test_2_run_1,734187.6485682732,117.4637656709817
Test_2_run_1,734187.6486145614,117.90888067682317
Test_2_run_1,734187.6486608554,117.97319961556711
Test_2_run_1,734187.6487071505,117.23877055490519
Test_2_run_1,734187.6487534479,117.88164531457505
Test_2_run_1,734187.6487974254,118.75722036330073
Test_2_run_1,734187.6488414004,118.6702825380141
Test_2_run_1,734187.6488876933,118.10852436614384
Test_2_run_1,734187.6489339931,117.91814566297117
Test_2_run_1,734187.6489802893,118.01810822803127
Test_2_run_1,734187.6490272013,35.89748109196862
Test_2_run_1,734187.649073493,117.12424887286564
Test_2_run_1,734187.6491197882,117.19946206593431
Test_2_run_1,734187.6491660868,117.94849434037826
Test_2_run_1,734187.6492123692,117.4038960358087
Test_2_run_1,734187.6492586678,117.13868240280354
Test_2_run_1,734187.6493049618,117.4851330825821
Test_2_run_1,734187.6493512604,117.16492004420778
Test_2_run_1,734187.6493975545,116.71367131850323
Test_2_run_1,734187.6494438414,116.96339352483986
Test_2_run_1,734187.6494901378,117.04448146276381
Test_2_run_1,734187.6495341191,117.32479681627862
Test_2_run_1,734187.6495781018,116.76973980483788
Test_2_run_1,734187.6496243877,117.67230638482417
Test_2_run_1,734187.6496706783,117.2678122463017
Test_2_run_1,734187.649716978,117.58333665725677
Test_2_run_1,734187.6497632755,117.60782448401866
Test_2_run_1,734187.6498095636,118.04077214894426
Test_2_run_1,734187.6498558531,117.67401233564428
Test_2_run_1,734187.6499021482,117.52905096692629
Test_2_run_1,734187.6499484491,117.60952363365007
Test_2_run_1,734187.6499947442,117.70700545807487
Test_2_run_1,734187.650041029,117.13117477607595
Test_2_run_1,734187.6500873253,117.71959221626189
Test_2_run_1,734187.6501336204,117.52166344229026
Test_2_run_1,734187.6501799178,117.1601116518054
Test_2_run_1,734187.6502262037,117.37450667287108
Test_2_run_1,734187.6502724988,117.50983045263108
Test_2_run_1,734187.6503187963,116.98865785370351
Test_2_run_1,734187.6503627752,117.1872133969625
Test_2_run_1,734187.6504067534,117.2213970906885
Test_2_run_1,734187.6504530428,117.02507095031599
Test_2_run_1,734187.6504998599,47.235634312644464
Test_2_run_1,734187.6505462464,116.36302529128955
Test_2_run_1,734187.6505925462,116.86058711626829
Test_2_run_1,734187.6506388298,116.34790464978505
Test_2_run_1,734187.6506851239,116.8674079871378
Test_2_run_1,734187.6507314167,116.92062944056256
Test_2_run_1,734187.6507777153,117.00255600724259
Test_2_run_1,734187.6508240058,117.0230349300582
Test_2_run_1,734187.6508702998,117.37420477735665
Test_2_run_1,734187.6509165949,117.2803752557591
Test_2_run_1,734187.6509628913,116.93882977920282
Test_2_run_1,734187.6510091841,116.73520937412869
Test_2_run_1,734187.651055471,117.47692900187315
Test_2_run_1,734187.6510994534,117.12802524606656
Test_2_run_1,734187.6511434352,117.59102380604106
Test_2_run_1,734187.6511897338,117.07931016108655
Test_2_run_1,734187.651236022,116.88519638743794
Test_2_run_1,734187.6512823136,116.63048152600292
Test_2_run_1,734187.6513286087,116.92119656220056
Test_2_run_1,734187.6513749075,117.56621425923285
Test_2_run_1,734187.6514211956,117.46236056813196
Test_2_run_1,734187.651467485,117.55653549632375
Test_2_run_1,734187.6515137835,117.43207411027724
Test_2_run_1,734187.6515600752,116.82966633205918
Test_2_run_1,734187.6516063681,117.45328737078948
Test_2_run_1,734187.6516506714,116.40679777164694
Test_2_run_1,734187.6516961597,115.87127037831979
Test_2_run_1,734187.6517424872,116.12250556199326
Test_2_run_1,734187.651788743,116.01847824280362
Test_2_run_1,734187.6518350404,116.458783834495
Test_2_run_1,734187.6518815162,93.43485582992315
Test_2_run_1,734187.6519281793,69.55065714291118
Test_2_run_1,734187.6519744804,115.73352185195638
Test_2_run_1,734187.6520207858,115.710895206636
Test_2_run_1,734187.6520670636,116.0542917407568
Test_2_run_1,734187.6521133519,115.84014580001137
Test_2_run_1,734187.6521596459,116.27549795051493
Test_2_run_1,734187.652205941,116.33262172830204
Test_2_run_1,734187.6522522315,116.85142764174984
Test_2_run_1,734187.6522985266,116.18799544696022
Test_2_run_1,734187.6523448171,117.05290043818741
Test_2_run_1,734187.6523887976,116.28205776715066
Test_2_run_1,734187.65243278,116.8792621763605
Test_2_run_1,734187.6524790718,116.68911565542382
Test_2_run_1,734187.6525253635,116.40448782965618
Test_2_run_1,734187.6525716574,116.35164415168745
Test_2_run_1,734187.6526179549,116.80311408640486
Test_2_run_1,734187.6526642418,117.61535315064779
Test_2_run_1,734187.6527105405,117.33929224861848
Test_2_run_1,734187.652756831,116.8424646488888
Test_2_run_1,734187.6528031285,116.49031243261363
Test_2_run_1,734187.6528494225,116.35054309183029
Test_2_run_1,734187.6528957107,117.04633571785743
Test_2_run_1,734187.6529420058,116.77771820288581
Test_2_run_1,734187.6529883067,116.43456954919074
Test_2_run_1,734187.6530345973,116.23550171208151
Test_2_run_1,734187.6530808854,117.19562971323971
Test_2_run_1,734187.6531271806,116.45963555504537
Test_2_run_1,734187.6531734826,116.56655620076165
Test_2_run_1,734187.6532174653,116.956649978866
Test_2_run_1,734187.6532614364,117.07983016665807
Test_2_run_1,734187.6533080162,58.80664450879787
Test_2_run_1,734187.653354588,105.67645921661679
Test_2_run_1,734187.6534008299,116.9285284640295
Test_2_run_1,734187.6534471238,117.02111086673244
Test_2_run_1,734187.6534934086,117.04146335706143
Test_2_run_1,734187.653539706,117.89243418116334
Test_2_run_1,734187.653586007,117.39394940058651
Test_2_run_1,734187.6536323009,117.38205421110936
Test_2_run_1,734187.6536785822,117.01238696781498
Test_2_run_1,734187.6537248843,116.87775148126437
Test_2_run_1,734187.6537711772,116.89836569782918
Test_2_run_1,734187.6538174746,116.26906839694259
Test_2_run_1,734187.6538637651,116.12238288628586
Test_2_run_1,734187.6539100567,116.79303977021952
Test_2_run_1,734187.6539563541,117.06314938839776
Test_2_run_1,734187.6540003293,116.84513151046677
Test_2_run_1,734187.6540443056,116.73419293888999
Test_2_run_1,734187.6540906018,117.59820882591359
Test_2_run_1,734187.6541368946,117.59856771535564
Test_2_run_1,734187.6541831875,117.5508558510912
Test_2_run_1,734187.6542294896,116.95982024268478
Test_2_run_1,734187.6542757754,117.56467159027616
Test_2_run_1,734187.6543220683,117.44631808137513
Test_2_run_1,734187.6543683589,116.88914118229027
Test_2_run_1,734187.6544146551,116.59950646901632
Test_2_run_1,734187.6544609515,116.49939189911018
Test_2_run_1,734187.6545072384,116.39871918882167
Test_2_run_1,734187.6545535394,116.07880782524403
Test_2_run_1,734187.6545998368,116.18283080808757
Test_2_run_1,734187.6546461331,116.52129721381243
Test_2_run_1,734187.6546924155,116.26366131603379
Test_2_run_1,734187.6547363992,116.45760496047549
Test_2_run_1,734187.6547810104,46.68713021429735
Test_2_run_1,734187.6548277119,1.1298502602173763
Test_2_run_1,734187.654873838,1.370085023146842
Test_2_run_1,734187.6549201307,1.5149561157619802
Test_2_run_1,734187.6549665474,36.005995201030274
Test_2_run_1,734187.655012904,116.48953364745948
Test_2_run_1,734187.6550591968,116.98006176400835
Test_2_run_1,734187.6551054826,116.53282157314902
Test_2_run_1,734187.6551517813,116.14285179352774
Test_2_run_1,734187.6551983426,70.58922764056042
Test_2_run_1,734187.6552447233,1.4605748601144337
Test_2_run_1,734187.6552912546,105.38884713569409
Test_2_run_1,734187.6553374885,117.2761473110817
Test_2_run_1,734187.6553814686,116.8570412928333
Test_2_run_1,734187.6554254502,117.07040129301859
Test_2_run_1,734187.6554721806,12.8145728088222
Test_2_run_1,734187.6555185602,59.33114940599485
Test_2_run_1,734187.6555648715,117.23264867733147
Test_2_run_1,734187.655611169,117.57381774586675
Test_2_run_1,734187.655657463,117.28692323935107
Test_2_run_1,734187.6557040903,47.45403037707977
Test_2_run_1,734187.6557505184,24.397916726983738
Test_2_run_1,734187.6557968867,116.54193593628858
Test_2_run_1,734187.6558431828,116.43159984341696
Test_2_run_1,734187.6558894687,116.71697509205107
Test_2_run_1,734187.6559334478,116.76746374749753
Test_2_run_1,734187.6559779306,1.3878427028394102
Test_2_run_1,734187.6560242916,70.47040445320751
Test_2_run_1,734187.6560705856,116.37620072910906
Test_2_run_1,734187.656116875,116.48401504160836
Test_2_run_1,734187.656163169,116.7866952618908
Test_2_run_1,734187.6562097592,59.10173909170881
Test_2_run_1,734187.6562561968,24.53859768326789
Test_2_run_1,734187.6563025602,117.25237258962265
Test_2_run_1,734187.656348853,117.25867302300665
Test_2_run_1,734187.6563951516,116.55255284203095
Test_2_run_1,734187.6564416446,93.8661634008975
Test_2_run_1,734187.6564881018,1.4378085767748954
Test_2_run_1,734187.65653464,105.58026065425506
Test_2_run_1,734187.6565785636,117.38997487787866
Test_2_run_1,734187.6566225428,117.39306015428022
Test_2_run_1,734187.6566688402,117.08522147441701
Test_2_run_1,734187.6567155151,36.24768699578869
Test_2_run_1,734187.6567619352,36.14062990780648
Test_2_run_1,734187.6568082894,117.25942944775716
Test_2_run_1,734187.6568545846,117.09272474613063
Test_2_run_1,734187.6569008739,116.7251900735544
Test_2_run_1,734187.6569471621,117.11497829108411
Test_2_run_1,734187.6569940428,1.3698954385436712
Test_2_run_1,734187.6570404189,82.08220009370923
Test_2_run_1,734187.6570866967,116.9220144269334
Test_2_run_1,734187.6571329792,116.79602994364318
Test_2_run_1,734187.6571792812,116.92984995628463
Test_2_run_1,734187.6572235507,65.51159756015657
Test_2_run_1,734187.6572676783,12.880420783407704
Test_2_run_1,734187.6573140544,116.24614698068868
Test_2_run_1,734187.6573603484,116.4893107565641
Test_2_run_1,734187.6574066435,117.10592944802745
Test_2_run_1,734187.6574529421,116.65216358014217
Test_2_run_1,734187.6574996782,13.011488180862736
Test_2_run_1,734187.6575460695,70.54936306876496
Test_2_run_1,734187.6575923588,117.57520746385322
Test_2_run_1,734187.6576386562,117.37349961298915
Test_2_run_1,734187.6576849513,116.82369009203835
Test_2_run_1,734187.6577315092,70.48871490609409
Test_2_run_1,734187.6577755916,1.4382623380336796
Test_2_run_1,734187.6578198345,116.72507293003586
Test_2_run_1,734187.6578660556,116.93136353412217
Test_2_run_1,734187.6579123437,117.1921587055422
Test_2_run_1,734187.6579586366,117.12255008220146
Test_2_run_1,734187.658005294,36.04447780774043
Test_2_run_1,734187.6580517245,47.566508199457175
Test_2_run_1,734187.658098052,116.36437237299484
Test_2_run_1,734187.6581443403,116.36707402553512
Test_2_run_1,734187.6581906365,116.95201580297764
Test_2_run_1,734187.6582346155,116.44017050738073
Test_2_run_1,734187.6582813826,1.3860797523305737
Test_2_run_1,734187.6583301054,93.48414980635798
Test_2_run_1,734187.6583763553,116.32738202888459
Test_2_run_1,734187.6584203356,116.00585887589699
Test_2_run_1,734187.6584643194,116.19072445390823
Test_2_run_1,734187.6585108681,69.75000173335211
Test_2_run_1,734187.6585573403,12.841481666501911
Test_2_run_1,734187.6586037269,115.96183093119483
Test_2_run_1,734187.6586500232,116.12252775333305
Test_2_run_1,734187.6586963183,115.9685180828848
Test_2_run_1,734187.658742603,115.2640437951081
Test_2_run_1,734187.6587892766,35.49992505386104
Test_2_run_1,734187.658835713,47.02024855923469
Test_2_run_1,734187.6588820464,115.26548906466175
Test_2_run_1,734187.658928331,115.1382144835055
Test_2_run_1,734187.6589746249,115.39054014605446
Test_2_run_1,734187.6590186034,115.10849446601281
Test_2_run_1,734187.6590630694,1.3815829214100879
Test_2_run_1,734187.6591094572,81.18038299318951
Test_2_run_1,734187.6591557246,115.99523283933183
Test_2_run_1,734187.6592020243,116.07493450306549
Test_2_run_1,734187.6592483218,115.51240443734237
Test_2_run_1,734187.6592948495,81.58802954190305
Test_2_run_1,734187.659341257,1.4326693590253228
Test_2_run_1,734187.6593878195,115.91837101630308
Test_2_run_1,734187.6594340382,115.5801630661618
Test_2_run_1,734187.6594803345,115.66942766676115
Test_2_run_1,734187.6595266226,116.02787705755297
Test_2_run_1,734187.6595732732,47.213340969952256
Test_2_run_1,734187.6596174035,26.809262902212595
Test_2_run_1,734187.6596614455,115.71140230437211
Test_2_run_1,734187.6597077406,116.07271364007522
Test_2_run_1,734187.6597540266,116.12714688295202
Test_2_run_1,734187.659800324,115.90665656955625
Test_2_run_1,734187.6598470325,24.154316780640027
Test_2_run_1,734187.6598934549,58.64253201858711
Test_2_run_1,734187.659939757,115.52641335693852
Test_2_run_1,734187.6599860532,115.79267082424649
Test_2_run_1,734187.6600323495,115.49762502345266
Test_2_run_1,734187.6600763272,114.9567764492448
Test_2_run_1,734187.6601231513,1.3801281010713013
Test_2_run_1,734187.6601718657,92.57046686268424
Test_2_run_1,734187.660218125,115.61321420268003
Test_11_run_5,734222.4401598147,49.1344381245939
Test_11_run_5,734222.4405770133,35.52091876013597
Test_11_run_5,734222.4409925181,42.20325023370365
Test_11_run_5,734222.4414099212,27.914689348600046
Test_11_run_5,734222.4418258383,29.847609441032077
Test_11_run_5,734222.4422388998,32.51846530168992
Test_11_run_5,734222.4426592677,32.83178901150349
Test_11_run_5,734222.4430753426,32.792774171781886
Test_11_run_5,734222.4434914447,32.08805337525372
Test_11_run_5,734222.4439076872,34.00218249322256
Test_11_run_5,734222.4443263739,32.28856925611587
Test_11_run_5,734222.4447427217,32.266661271255515
Test_11_run_5,734222.445156705,33.82708040055484
Test_11_run_5,734222.4455751013,32.206130894985975
